Object_ID,Crash_ID,Case_Number,County,Crash_Year,Crash_Date,Crash_Time,Crash_Type,Fatalities,Injuries,Vehicles_Involved,First_Harmful_Event,Collision_Manner,Weather_Condition,Light_Condition,Location_Type,Longitude,Latitude
392249,19SR106001,400207276,DAVIDSON,2025,2025-01-14,530,Suspected Serious Injury,0,2,2,Vehicle in Transport,ANGLE,Clear,Dark-Not Lighted,Automatic,-86.86272249530664,36.04730732751377
393302,19SR254001,400207448,DAVIDSON,2025,2025-01-14,1042,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.71976516315922,36.04560231616757
415400,1903256001,400207371,DAVIDSON,2025,2025-01-14,710,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.80503635431621,36.13801452410001
416779,19SR006001,400207488,DAVIDSON,2025,2025-01-14,1320,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.77337913140882,36.11321540782054
417010,19SR011001,400207441,DAVIDSON,2025,2025-01-14,1220,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.6834950829112,35.99123219430759
429503,19SR112001,400207463,DAVIDSON,2025,2025-01-14,1252,Possible Injury,0,1,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.83705442220304,36.21851770296286
439569,19SR254001,400207354,DAVIDSON,2025,2025-01-14,832,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.66156302690585,36.04476431104796
444456,19I0024001,400207388,DAVIDSON,2025,2025-01-14,739,Suspected Minor Injury,0,1,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Clear,Daylight,Automatic,-86.72371838171699,36.11285224037344
445796,19SR155001,400207327,DAVIDSON,2025,2025-01-14,814,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.85766614297347,36.15302954433318
449159,19I0024001,400207252,DAVIDSON,2025,2025-01-14,300,Prop Damage (over),0,0,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Clear,Dark-Lighted,Automatic,-86.77160977456043,36.17520169035076
449784,19SR155001,400207686,DAVIDSON,2025,2025-01-14,0,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.69067972409975,36.15211942564135
449842,19SR171001,400207344,DAVIDSON,2025,2025-01-14,820,Prop Damage (over),0,0,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Clear,Daylight,Automatic,-86.62016846147787,36.015528716787415
454405,19SR006001,400207551,DAVIDSON,2025,2025-01-14,1301,Prop Damage (over),0,0,2,Vehicle in Transport,REAR TO SIDE,Clear,Daylight,Automatic,-86.71147171162195,36.26430729734776
460436,1903252001,400207678,DAVIDSON,2025,2025-01-14,1930,Prop Damage (under),0,0,2,--,--,--,--,Automatic,-86.73258117888973,36.21163068213168
461151,190A459001,400207598,DAVIDSON,2025,2025-01-14,1544,Prop Damage (under),0,0,2,--,--,--,--,Automatic,-86.727144598448,36.26411243153482
462933,19I0065001,400207648,DAVIDSON,2025,2025-01-14,1807,Prop Damage (under),0,0,2,--,--,--,--,Automatic,-86.76806312988245,36.1067765333056
195388,1903251001,400207011,DAVIDSON,2025,2025-01-13,1208,Suspected Minor Injury,0,2,2,Vehicle in Transport,OTHER,Clear,Daylight,Automatic,-86.80794869379456,36.2069706382329
195510,1903252001,400206937,DAVIDSON,2025,2025-01-13,840,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.75571710087466,36.17654517314201
208708,19I0024001,400206990,DAVIDSON,2025,2025-01-13,1005,Possible Injury,0,1,3,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.72709284388036,36.13426638235868
208830,19I0024001,400206967,DAVIDSON,2025,2025-01-13,904,Possible Injury,0,1,4,Vehicle in Transport,REAR-END,Cloudy,Daylight,Automatic,-86.72711716322354,36.13232032788772
210065,19I0024001,400207126,DAVIDSON,2025,2025-01-13,1550,Prop Damage (under),0,0,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.69776683671883,36.08211620389663
210439,19I0024001,400207233,DAVIDSON,2025,2025-01-13,2345,Suspected Minor Injury,0,1,2,Vehicle in Transport,REAR-END,Clear,Dark-Not Lighted,Automatic,-86.68543068583745,36.065312660509086
212219,19I0040001,400207045,DAVIDSON,2025,2025-01-13,1347,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.88287380980833,36.14323769128804
212958,19I0040001,400207187,DAVIDSON,2025,2025-01-13,1657,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Dusk,Automatic,-86.78872199513128,36.154804064824845
213814,19I0040001,400207084,DAVIDSON,2025,2025-01-13,1000,Prop Damage (over),0,0,3,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.7494896785768,36.15046059666464
214096,19I0040001,400206938,DAVIDSON,2025,2025-01-13,805,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.74358245035724,36.14703225451875
214325,19I0040001,400206883,DAVIDSON,2025,2025-01-13,143,Suspected Minor Injury,0,3,4,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.73638090754352,36.14275064756759
220302,19SR001001,400207221,DAVIDSON,2025,2025-01-13,2142,Suspected Minor Injury,0,1,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.82343554310465,36.13530988172706
220679,19SR001001,400207224,DAVIDSON,2025,2025-01-13,1830,Prop Damage (over),0,0,2,Vehicle in Transport,HEAD-ON,Clear,Dark-Lighted,Automatic,-86.77917956599732,36.1546090998044
221534,19SR001001,400207127,DAVIDSON,2025,2025-01-13,1645,Possible Injury,0,1,2,Vehicle in Transport,REAR-END,Clear,Dusk,Automatic,-86.6660369050245,36.102946379784434
223064,19SR006001,400207106,DAVIDSON,2025,2025-01-13,1549,Suspected Minor Injury,0,1,3,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.77189727025754,36.08695536117055
224541,19SR006001,400207185,DAVIDSON,2025,2025-01-13,1600,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Dusk,Automatic,-86.68631298766415,36.306462073211655
224883,19SR011001,400207174,DAVIDSON,2025,2025-01-13,1623,Suspected Serious Injury,0,3,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.7136158124418,36.04867442902263
225628,19SR011001,400206999,DAVIDSON,2025,2025-01-13,0,Suspected Minor Injury,0,2,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.7385112026582,36.09774643223044
226988,19SR012001,400206945,DAVIDSON,2025,2025-01-13,912,Possible Injury,0,2,2,Vehicle in Transport,REAR-END,Cloudy,Daylight,Automatic,-86.79829179537526,36.18587006478639
227226,19SR012001,400209269,DAVIDSON,2025,2025-01-13,1344,Suspected Minor Injury,0,2,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.85154891526707,36.20406453167025
227860,19SR024001,400207102,DAVIDSON,2025,2025-01-13,1545,Prop Damage (over),0,0,2,Vehicle in Transport,HEAD-ON,Clear,Daylight,Automatic,-86.81669849049558,36.15428452874188
228021,19SR024001,400207115,DAVIDSON,2025,2025-01-13,1610,Suspected Minor Injury,0,1,3,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.78168636906824,36.15907935531521
229611,19SR045001,400207183,DAVIDSON,2025,2025-01-13,1700,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.61055251068345,36.18341360121045
230008,19SR065001,400207074,DAVIDSON,2025,2025-01-13,1457,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.78886852280817,36.20831425109427
233255,19SR254001,400206935,DAVIDSON,2025,2025-01-13,717,Prop Damage (under),0,0,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.72520237355606,36.04442499332331
233956,19SR254001,400206929,DAVIDSON,2025,2025-01-13,737,Prop Damage (over),0,0,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Clear,Daylight,Automatic,-86.66093937801021,36.04474579579679
314952,19SR011001,400207225,DAVIDSON,2025,2025-01-13,2143,Suspected Minor Injury,0,1,1,Fire Hydrant,NO COLLISION W/ VEHICLE,Clear,Dark-Lighted,Automatic,-86.7397167142521,36.10008834323924
318001,19I0024001,400209016,DAVIDSON,2025,2025-01-13,2026,Prop Damage (over),0,0,1,Ditch,NO COLLISION W/ VEHICLE,Clear,Dark-Not Lighted,Automatic,-86.80567981834727,36.28250444417325
319528,19SR100001,400206871,DAVIDSON,2025,2025-01-13,141,Suspected Minor Injury,0,1,1,Overturn,NO COLLISION W/ VEHICLE,Clear,Dark-Not Lighted,Automatic,-87.04483720574339,36.012924885484374
324227,1901002001,400206944,DAVIDSON,2025,2025-01-13,748,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.8588735038538,36.09584541825939
325691,1903289001,400207146,DAVIDSON,2025,2025-01-13,1719,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Dusk,Automatic,-86.74368022438885,36.040982183318505
330173,190F751001,400207119,DAVIDSON,2025,2025-01-13,0,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.7863186218267,36.14742635660141
331108,19I0024001,400207227,DAVIDSON,2025,2025-01-13,2207,Prop Damage (over),0,0,1,Other Object (not fixed),NO COLLISION W/ VEHICLE,Clear,Dark-Lighted,Automatic,-86.76877845924375,36.17206045507186
